"DATE","TYPE","OUTAMOUNT","OUTCURRENCY","FEEAMOUNT","FEECURRENCY","OUTTXID","OUTTXURL","INAMOUNT","INCURRENCY","INTXID","INTXURL","ORDERID","ADDRESSTO"
"15 October 2025 at 20:45:12 WEST","-","47.368125","TRX-USDT","13.3735","TRX","-","-","-","-","THA4gqtBs1RMHJctYbHxgv7KXFjhg5gNiJ","-","c17a2f344bfe14c21796518ef71a4178a46b81bca4cab1225069098692e77cc0","THA4gqtBs1RMHJctYbHxgv7KXFjhg5gNiJ"
"15 October 2025 at 20:45:12 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","c17a2f344bfe14c21796518ef71a4178a46b81bca4cab1225069098692e77cc0","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 17:49:12 WEST","regular","-","-","1.1","TRX","THp6DkHYyMtMviKjpmwEyAgUtb6QJit4sN","-","0.000002","TRX","-","-","a9f64fca440cf98e9547ba7ef9a9dba8eae5f33ce7208b2cfd417bc9130365de","-"
"15 October 2025 at 17:46:27 WEST","-","136.214487","TRX-USDT","6.7735","TRX","-","-","-","-","THf9y7KfDqZo6EsvNvYgJSMmNL9LyU7ZsN","-","3987a5028c765c8828da8798412aa01256bf9ba1e96d567f871bd344cb77e4b6","THf9y7KfDqZo6EsvNvYgJSMmNL9LyU7ZsN"
"15 October 2025 at 17:46:27 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","3987a5028c765c8828da8798412aa01256bf9ba1e96d567f871bd344cb77e4b6","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 17:42:45 WEST","-","-","-","","TRX","TPv76s4smSzmMUiU9pYoM9MPNLZCeCYN7e","-","999.297613","TRX-USDT","-","-","07bc02269c785b6bb1a834217f2d454469d4408fce08c23fdca1a071f930e437","-"
"15 October 2025 at 17:30:24 WEST","regular","-","-","1.1","TRX","TGJdojsL8mfZ6Dnz9hMMEPkZPpmGTJYAe5","-","0.000001","TRX","-","-","5b03319bd00ae2f6b47f65f8368d6c8bc3e5cd5a034716fd18cb80c5f23d3d7d","-"
"15 October 2025 at 17:30:09 WEST","regular","-","-","1.1","TRX","TLoNeA7YHfXwttkrDgNYfHfAc1wtTpAkNJ","-","0.000001","TRX","-","-","3f8bd4e70d33eeefe6f1e311010fffba06bf2c686777ae2f043f3245bc7bfdd6","-"
"15 October 2025 at 17:29:45 WEST","-","162.405","TRX-USDT","6.7735","TRX","-","-","-","-","TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ","-","4aa9fd2d44210306ec80e19443a3f89c9d335c062949b4bd41700a8c38d21eba","TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ"
"15 October 2025 at 17:29:45 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","4aa9fd2d44210306ec80e19443a3f89c9d335c062949b4bd41700a8c38d21eba","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 15:56:27 WEST","regular","-","-","1.1","TRX","THkNDnL1sqhSqEYHuL8fYRe98CoPn1kBQM","-","0.000002","TRX","-","-","79ae57c737538e74fcf4f4ae6c67cadc5245501ffa12202e2b3554c35a882c45","-"
"15 October 2025 at 15:47:00 WEST","-","273.674079","TRX-USDT","6.7735","TRX","-","-","-","-","THf9y7KfDqZo6EsvNvYgJSMmNL9LyU7ZsN","-","c10ae95adffc84a89c66540cc2658abeafc9702711adec449fc9636e453b751b","THf9y7KfDqZo6EsvNvYgJSMmNL9LyU7ZsN"
"15 October 2025 at 15:47:00 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","c10ae95adffc84a89c66540cc2658abeafc9702711adec449fc9636e453b751b","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 15:35:36 WEST","-","99.597573","TRX-USDT","13.3735","TRX","-","-","-","-","TNAmnpyjKEaBJaDBMjKrsCayPk99QsoBQM","-","d3affce90f9d991e1515f6143f31a51e5399e1a734d92c5051e9447836851115","TNAmnpyjKEaBJaDBMjKrsCayPk99QsoBQM"
"15 October 2025 at 15:35:36 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","d3affce90f9d991e1515f6143f31a51e5399e1a734d92c5051e9447836851115","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 15:27:00 WEST","regular","-","-","1.1","TRX","TDWsSnFjHHvy5TeAzqwHaLYJWeVVBxX6z7","-","0.000002","TRX","-","-","dd23ca32465f18ae001edee66f596a10fd4b872a8850d3f5939c49091a6fc252","-"
"15 October 2025 at 15:26:42 WEST","-","216.54","TRX-USDT","13.3735","TRX","-","-","-","-","TJ34DXnYpQYPG7pHPgAzZMwYqkVrGJntz7","-","c34940289caadf39720c538298122b3e13994bffdc5f6b3d1a1b35fffddde983","TJ34DXnYpQYPG7pHPgAzZMwYqkVrGJntz7"
"15 October 2025 at 15:26:42 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","c34940289caadf39720c538298122b3e13994bffdc5f6b3d1a1b35fffddde983","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 14:39:06 WEST","regular","-","-","1.1","TRX","TCntvu8Bh1KdKxYqpTdr6k72Z5HMeFNR3C","-","0.000001","TRX","-","-","cd7c112aa4ec05581ca0daebfc532fc00819ef7f5575dfe26e48b3ad0c03748e","-"
"15 October 2025 at 14:38:18 WEST","-","22.227831","TRX-USDT","6.7735","TRX","-","-","-","-","TN3QCMJJGAcYk4eHHmFEphRbFsb1Srq7ak","-","c0e819f4df07a99edeefcd58507f36d826a9f94b7a0b7874e7119b2d830fe847","TN3QCMJJGAcYk4eHHmFEphRbFsb1Srq7ak"
"15 October 2025 at 14:38:18 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","c0e819f4df07a99edeefcd58507f36d826a9f94b7a0b7874e7119b2d830fe847","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 14:14:48 WEST","-","13.371345","TRX-USDT","6.7735","TRX","-","-","-","-","TJ8DQNipPCf97fKeUT27RgBKkkgWoFWgYD","-","7a527cb5e386d253b09d565b4edfa6334d12924b0b7357a067cf0d346769e81c","TJ8DQNipPCf97fKeUT27RgBKkkgWoFWgYD"
"15 October 2025 at 14:14:48 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","7a527cb5e386d253b09d565b4edfa6334d12924b0b7357a067cf0d346769e81c","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 13:55:00 WEST","-","51.850503","TRX-USDT","13.0285","TRX","-","-","-","-","TJ8DQNipPCf97fKeUT27RgBKkkgWoFWgYD","-","bdae257cd046273bac0f3316f56709ff26b2731699d3ed6c30360e8ec1b50092","TJ8DQNipPCf97fKeUT27RgBKkkgWoFWgYD"
"15 October 2025 at 13:55:00 WEST","regular","0","TRX","13.0285","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","bdae257cd046273bac0f3316f56709ff26b2731699d3ed6c30360e8ec1b50092","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 13:08:45 WEST","-","-","-","","TRX","TKGZE5pXLrRYiAsHMbTvSsgsJgSYPYtsRA","-","935.15","TRX-USDT","-","-","9ee77e52202f7add303fb356751154a8dbf6fddf5aecf4426476134b4b4eeb7b","-"
"15 October 2025 at 07:14:06 WEST","regular","-","-","1.1","TRX","TJXbigULLvK3JKgwX888DSNtb6cUcpreE6","-","0.000002","TRX","-","-","b54e031f5e4888e836535bf43f2219d3f51a3560f7ad2440c1e9ef06824516cc","-"
"15 October 2025 at 07:13:48 WEST","-","300","TRX-USDT","6.7735","TRX","-","-","-","-","TAtMqJWzhmX4RL7kBJF9bJVTN6xXMreeE6","-","38bdc0373dd0c4a8c617452547b0a91a034eccef0458e138551e203e9035befa","TAtMqJWzhmX4RL7kBJF9bJVTN6xXMreeE6"
"15 October 2025 at 07:13:48 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","38bdc0373dd0c4a8c617452547b0a91a034eccef0458e138551e203e9035befa","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 05:50:12 WEST","regular","-","-","1.1","TRX","THsETWFcN47rhiAecsrp3FAhGp95Vqqih2","-","0.000001","TRX","-","-","6eecbc9d7f355eb1e8df6231f172d136eb6f5f359c9a0c3ae59334ac6e1d2de0","-"
"15 October 2025 at 05:49:48 WEST","regular","-","-","1.1","TRX","TNNEgyPBEz6GeQZGptvvKC8gDx2cmgw6xC","-","0.000002","TRX","-","-","b0ef3e43039f89dde8c98d390ad55039f3faca2a02bf2ad1b3dcda8e4e74b5f3","-"
"15 October 2025 at 05:49:39 WEST","regular","-","-","1.1","TRX","TWmCEKHvrZhXTVAGp4za9FhuFNF7Kuc6xC","-","0.000001","TRX","-","-","00aba70ac6e7ecb0ed6cdb2afd046ede710af46248976a54ebd44e07e83ea228","-"
"15 October 2025 at 05:49:30 WEST","-","128.397393","TRX-USDT","6.7735","TRX","-","-","-","-","TYrh2JX6Lkf1oGaMrFikyxWHzk6rdP66xC","-","279205bf5ec428191be9acfa6216e43f45ca6a6922653fb7b7a29aaac2b08aec","TYrh2JX6Lkf1oGaMrFikyxWHzk6rdP66xC"
"15 October 2025 at 05:49:30 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","279205bf5ec428191be9acfa6216e43f45ca6a6922653fb7b7a29aaac2b08aec","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 03:16:15 WEST","regular","-","-","1.1","TRX","TE9gNdxGQ4oUagChNjNyY6SpK9KoeDQPVD","-","0.000002","TRX","-","-","d69fe377b35a0bd2b05c93335244b646fd22b121d6adcc68620e3f932948ef20","-"
"15 October 2025 at 03:15:57 WEST","-","25.919838","TRX-USDT","13.3735","TRX","-","-","-","-","TE6xx6yFuGcrixf3QCnNC3JF7tJxJM5uVD","-","2d6751f38eb7411c2453988c12c0eb8f5d590066a8de60b672a739c1bb04c0bf","TE6xx6yFuGcrixf3QCnNC3JF7tJxJM5uVD"
"15 October 2025 at 03:15:57 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","2d6751f38eb7411c2453988c12c0eb8f5d590066a8de60b672a739c1bb04c0bf","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"15 October 2025 at 03:10:21 WEST","regular","-","-","1.1","TRX","TA4jWTHGGBkCdMjrPYw2ARTB1M7V9YZsyF","-","0.000002","TRX","-","-","6e1fe642d064d62eedc06ac339fe4d9b92d43fe83331879d311e0e54f382652c","-"
"15 October 2025 at 03:10:15 WEST","regular","-","-","1.1","TRX","TDznrchrdEzHTeZoeqwGWNGkakGv4sDhyF","-","0.000003","TRX","-","-","e72d4e9145e69614a6d418dc2224b03dfd3aecdc06acaea0062c027d3c0a22d7","-"
"15 October 2025 at 03:10:03 WEST","-","327.062016","TRX-USDT","13.3734","TRX","-","-","-","-","TAGe3FkEBeEdZbqbAgznwQ3naY1hkk3hyF","-","9e29f29375261d25a9cd39177453ab739d8f3735fe4cf24b5d0784cdca601539","TAGe3FkEBeEdZbqbAgznwQ3naY1hkk3hyF"
"15 October 2025 at 03:10:03 WEST","regular","0","TRX","13.3734","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","9e29f29375261d25a9cd39177453ab739d8f3735fe4cf24b5d0784cdca601539","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 22:29:54 WEST","-","1082.7","TRX-USDT","6.7735","TRX","-","-","-","-","TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ","-","fedbce228c07b52132f34a37add0080bcebc47b8489d1766f5d0263871980895","TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ"
"14 October 2025 at 22:29:54 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","fedbce228c07b52132f34a37add0080bcebc47b8489d1766f5d0263871980895","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 21:52:45 WEST","-","-","-","","TRX","TKGZE5pXLrRYiAsHMbTvSsgsJgSYPYtsRA","-","850.84","TRX-USDT","-","-","7317891b24f49a9fe9bdcfb6094d2d616732cd56c0b37ce58a286ef738459bb5","-"
"14 October 2025 at 21:44:45 WEST","regular","-","-","1.1","TRX","TU6kXUAS1zeqMHhj1kheUrygf6tnv2P8iY","-","0.000001","TRX","-","-","06521fcfb1eef5de0304facbd3e52e09ef5cc6a94bfa9f9dadfb1a60d86a8eb6","-"
"14 October 2025 at 21:44:15 WEST","regular","-","-","1.1","TRX","TMaTKicSiUAVgF17uUQfZpHXkieng1AdYD","-","0.000002","TRX","-","-","85d7a3089771ab5dfd527f1e1c8039e709a18e7077db327497fe99972de1f6eb","-"
"14 October 2025 at 21:44:06 WEST","-","237.511899","TRX-USDT","6.7735","TRX","-","-","-","-","TJ8DQNipPCf97fKeUT27RgBKkkgWoFWgYD","-","07372e0bdc6af2d53c680373b4329446db586d213fdba4e1e9414269a911e436","TJ8DQNipPCf97fKeUT27RgBKkkgWoFWgYD"
"14 October 2025 at 21:44:06 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","07372e0bdc6af2d53c680373b4329446db586d213fdba4e1e9414269a911e436","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 21:36:51 WEST","-","-","-","","TRX","TKGZE5pXLrRYiAsHMbTvSsgsJgSYPYtsRA","-","1065.25","TRX-USDT","-","-","da423b975e612a91fb7acd99291dc81d3b2f47aaefe5962d790f20a3ed5f440a","-"
"14 October 2025 at 19:25:24 WEST","-","52.39","TRX-USDT","13.3735","TRX","-","-","-","-","TE5KCVkbKC5KSRPTDEcEeeh9i1fggBPfpB","-","71e44adf4c7273abfb13e076ccab76ce4e75c4422e38b0e871aae3aa321cd50b","TE5KCVkbKC5KSRPTDEcEeeh9i1fggBPfpB"
"14 October 2025 at 19:25:24 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","71e44adf4c7273abfb13e076ccab76ce4e75c4422e38b0e871aae3aa321cd50b","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 19:22:33 WEST","regular","-","-","1.1","TRX","TGz78dX4WgGxctnx5qHvJ9pqtAazG9y7jg","-","0.000004","TRX","-","-","9f8e202017009a12ec5fd1e90d8a30710d6e330f5590b947107f14ae900077e6","-"
"14 October 2025 at 19:22:12 WEST","-","66.91088","TRX-USDT","6.7735","TRX","-","-","-","-","TGz4bFUAvZWkAB2vjfLEDVFAb3ctE9dWjg","-","3f5389960c3d15b5af3368109cadea97a68040ea1552be2b7090e8644a62dac0","TGz4bFUAvZWkAB2vjfLEDVFAb3ctE9dWjg"
"14 October 2025 at 19:22:12 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","3f5389960c3d15b5af3368109cadea97a68040ea1552be2b7090e8644a62dac0","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 19:18:48 WEST","regular","-","-","1.1","TRX","TApxbMvK1Q94Sr3qBqwUDq7UDpGDkzuyzR","-","0.000004","TRX","-","-","12cf5529d619e29f0c1702a4d2fc1c9cac51a1d974291d85229d4b5222dda74a","-"
"14 October 2025 at 19:18:42 WEST","regular","-","-","1.1","TRX","TJWvNA8HDNLTiYzErYSGLJU7HpGth4T4zR","-","0.000005","TRX","-","-","eb32ef79b8f38e34fb145d895a42f309d4cacd7f2ce39548a162959c43b02632","-"
"14 October 2025 at 19:18:42 WEST","regular","-","-","1.1","TRX","TS1Qrz3DAvPehpF4Vk7q1fuHmndMc66AzR","-","0.000002","TRX","-","-","19b38a0f6097a51a64fa7ea9f8fb05aa9b9e9d4bfcd6d2882ce36451b0780f06","-"
"14 October 2025 at 19:18:24 WEST","-","540.061587","TRX-USDT","13.0285","TRX","-","-","-","-","TSJoSNEXLtBkWtf7mTSdMtUCn7QyhPkrzR","-","abdbe827e6bea68d5b1c75e06fee56de50e121765295107f9bd58e9a4805ee17","TSJoSNEXLtBkWtf7mTSdMtUCn7QyhPkrzR"
"14 October 2025 at 19:18:24 WEST","regular","0","TRX","13.0285","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","abdbe827e6bea68d5b1c75e06fee56de50e121765295107f9bd58e9a4805ee17","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 17:55:12 WEST","regular","-","-","1.1","TRX","TKNwFcvetyJ5eJsUxGmJ1BuQx2zRecML7Z","-","0.000001","TRX","-","-","f4b3bd136426dd381a733a93c96d48029ee85bc21bcc2571da60651cae299d60","-"
"14 October 2025 at 17:55:12 WEST","regular","-","-","1.1","TRX","TB8idCnGXcgxLV46figiMVyT8NBms56v4T","-","0.000001","TRX","-","-","e48f9bd1a59f7600646f17ae060c6b246b6cb71dee28c7b41a06d150f48f6081","-"
"14 October 2025 at 17:54:24 WEST","-","102.68","TRX-USDT","6.7735","TRX","-","-","-","-","TQmFHWSPkYR8N2c3iSGp6DR4bQD4xzVTZj","-","41eb561a4266b0963764acd4ecdaf7425791fe51b90106db2ffbd7f00ca8bd58","TQmFHWSPkYR8N2c3iSGp6DR4bQD4xzVTZj"
"14 October 2025 at 17:54:24 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","41eb561a4266b0963764acd4ecdaf7425791fe51b90106db2ffbd7f00ca8bd58","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 17:27:06 WEST","-","13.33","TRX-USDT","6.7735","TRX","-","-","-","-","THCgLCbfa7DVYNhWfcL5umcqP5Z5wZ8C6E","-","78e65233427aa43dd75d5c2d94f9ef757638b8bb8711652434e7d26ef3a5e3b4","THCgLCbfa7DVYNhWfcL5umcqP5Z5wZ8C6E"
"14 October 2025 at 17:27:06 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","78e65233427aa43dd75d5c2d94f9ef757638b8bb8711652434e7d26ef3a5e3b4","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 14:51:03 WEST","regular","-","-","1.1","TRX","TP9GLNoHZxxUoHp72an388jAa2ymckKspk","-","0.000001","TRX","-","-","e6d2ba91de458e5d398a73b5e32477333251ca082c04194f3d13f2439eb8c62a","-"
"14 October 2025 at 14:49:45 WEST","-","85.944726","TRX-USDT","6.7735","TRX","-","-","-","-","TDbPV5eV1c3SuaPTPhM6E7FxA6QujurVjr","-","4a4eb5bcbbf3f3331a06523f95b53baa8a9bd56d4418ad6be5c2a19b2427d401","TDbPV5eV1c3SuaPTPhM6E7FxA6QujurVjr"
"14 October 2025 at 14:49:45 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","4a4eb5bcbbf3f3331a06523f95b53baa8a9bd56d4418ad6be5c2a19b2427d401","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 12:56:48 WEST","regular","-","-","1.1","TRX","TMd33AX63T1RmZLnvKKx6bk5LSDiZVcSh8","-","0.000001","TRX","-","-","01be353cdd17430ad1054ad1217ef61eb11ef66429bcbbfce36ffb26009356ac","-"
"14 October 2025 at 12:55:39 WEST","regular","-","-","1.1","TRX","TMABpmqzMwdJVoWJmyhiYNToLvycbzxfD3","-","0.000002","TRX","-","-","d0511a1bed53470ef284f74438339aaa6298522f814ead9e110897abdbe85abc","-"
"14 October 2025 at 12:55:18 WEST","-","244.895913","TRX-USDT","6.7735","TRX","-","-","-","-","TMBurXSCAF8YMtLNdjosBmjM9a9b46D1D3","-","26d3c1a9ef3787b13529da6f1485ccf79677dbfd0ff6fb8ca0d0bea335ad085e","TMBurXSCAF8YMtLNdjosBmjM9a9b46D1D3"
"14 October 2025 at 12:55:18 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","26d3c1a9ef3787b13529da6f1485ccf79677dbfd0ff6fb8ca0d0bea335ad085e","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 12:47:27 WEST","-","-","-","","TRX","TKGZE5pXLrRYiAsHMbTvSsgsJgSYPYtsRA","-","1058.22","TRX-USDT","-","-","89e75638de7216e4d519b2e7bf62c5181232cec689165224f65e5c5ef393b4ba","-"
"14 October 2025 at 12:29:30 WEST","-","72.410976","TRX-USDT","13.3735","TRX","-","-","-","-","TK6emgWaVhi8c63SnYQ3ketYi1thMBLEDw","-","fdb6e9bcb7c00e2dda61ff4bbb0862d820e87878e5e712cd26badcd2a38e1279","TK6emgWaVhi8c63SnYQ3ketYi1thMBLEDw"
"14 October 2025 at 12:29:30 WEST","regular","0","TRX","13.3735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","fdb6e9bcb7c00e2dda61ff4bbb0862d820e87878e5e712cd26badcd2a38e1279","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 06:37:45 WEST","-","10","TRX-USDT","6.7735","TRX","-","-","-","-","THCgLCbfa7DVYNhWfcL5umcqP5Z5wZ8C6E","-","b6dfef976a8c015f9a8d1036cfe754763e1b74403e1f87221d2e632e00840468","THCgLCbfa7DVYNhWfcL5umcqP5Z5wZ8C6E"
"14 October 2025 at 06:37:45 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","b6dfef976a8c015f9a8d1036cfe754763e1b74403e1f87221d2e632e00840468","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"14 October 2025 at 06:30:45 WEST","regular","-","-","1.1","TRX","TQ3hUDNapuRS2Ts8Kbf2BHVotTFAHjmrJN","-","0.000002","TRX","-","-","10eb67a83b866b33cb85398b28d11f6d64c79b2d165fc9d3e98d7ef48dbb96ac","-"
"14 October 2025 at 06:30:36 WEST","regular","-","-","1.1","TRX","TQduiYhuszgH1VJwh7yyEvmRRUMnUG2zJN","-","0.000002","TRX","-","-","252d3a50baba563dbd1130ea69ba2562bc6cf136f57d49d3ca89e0075f6eb3a8","-"
"14 October 2025 at 06:30:33 WEST","regular","-","-","1.1","TRX","TDTUVMFP9fvupmkvEAsSXbwqV9idyj9UJN","-","0.000004","TRX","-","-","3d545437839b65cc9195986d894850f3a61e9e65679e3e5e18a7101814a08625","-"
"14 October 2025 at 06:30:21 WEST","-","489.098898","TRX-USDT","13.0285","TRX","-","-","-","-","TQfThB4pJZGw3nvuGRzS9XWwMvM1eU8UJN","-","de2a3036d8c17edd2e7e8d5e64f24000cbe51f4c88e412899c32d0f6e49d4cf0","TQfThB4pJZGw3nvuGRzS9XWwMvM1eU8UJN"
"14 October 2025 at 06:30:21 WEST","regular","0","TRX","13.0285","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","de2a3036d8c17edd2e7e8d5e64f24000cbe51f4c88e412899c32d0f6e49d4cf0","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"13 October 2025 at 23:17:57 WEST","regular","-","-","1.1","TRX","TDEFH88fNEeG35XRuXaevs6Ag2teKotuoZ","-","0.000001","TRX","-","-","88ae90bb8204c6ccd78e273ed76839aa33b4e5bbdad5d8bb554f8132ae8731fd","-"
"13 October 2025 at 23:17:48 WEST","-","1082.7","TRX-USDT","6.7735","TRX","-","-","-","-","TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ","-","79e1a25489800e15426aaec6d1ece5869bead767cb44c5bcd4beabbad14cf5c4","TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ"
"13 October 2025 at 23:17:48 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","79e1a25489800e15426aaec6d1ece5869bead767cb44c5bcd4beabbad14cf5c4","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"13 October 2025 at 23:10:06 WEST","regular","-","-","1.1","TRX","TH4ngq4kSb1m3psi7Kg6dDodNok32MJdsN","-","0.000002","TRX","-","-","1bc32b13a3d5ec2f4bdc88569f00c15898e264b9c0b8188f9a2c9626d542c2b5","-"
"13 October 2025 at 23:09:48 WEST","-","96.522705","TRX-USDT","6.7735","TRX","-","-","-","-","THf9y7KfDqZo6EsvNvYgJSMmNL9LyU7ZsN","-","22064edaa5411afa2ee2c75f8a7ab7ac62050ff62dd9e3e36e04f9ab10fc7646","THf9y7KfDqZo6EsvNvYgJSMmNL9LyU7ZsN"
"13 October 2025 at 23:09:48 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","22064edaa5411afa2ee2c75f8a7ab7ac62050ff62dd9e3e36e04f9ab10fc7646","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
"13 October 2025 at 23:00:48 WEST","regular","-","-","1.1","TRX","TVDieNfbKbrxQapkEc3U6PamaT4qWjpNyP","-","0.000001","TRX","-","-","47b39866ebfdaee30cbfcc37a202ecceb008d1c3cb843841bf9bdc517fbe9541","-"
"13 October 2025 at 23:00:21 WEST","regular","-","-","1.1","TRX","TP5EBCr2XdoSpG6BpWY4HDvki5w6GEEesw","-","0.000005","TRX","-","-","f0d27f1ebe21851d41291d7029048ab11a242a1f3187aa145da3bf5374abbc14","-"
"13 October 2025 at 23:00:15 WEST","-","543.5","TRX-USDT","6.7735","TRX","-","-","-","-","TWH2vD2sfeuQWrAmswfikAWhFNnaDGeesw","-","35b06fb7463b3666ab9b6a7e2c3fb9f967c7520cd73e228fca935eccd1ed5ceb","TWH2vD2sfeuQWrAmswfikAWhFNnaDGeesw"
"13 October 2025 at 23:00:15 WEST","regular","0","TRX","6.7735","TRX","-","-","-","-","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","-","35b06fb7463b3666ab9b6a7e2c3fb9f967c7520cd73e228fca935eccd1ed5ceb","TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t"
